# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.8510000000,43.4039220346
0.8520000000,43.4067474505
0.8530000000,43.4095694831
0.8540000000,43.4123881401
0.8550000000,43.4152034293
0.8560000000,43.4180153585
0.8570000000,43.4208239353
0.8580000000,43.4236291675
0.8590000000,43.4264310628
0.8600000000,43.4292296287
0.8610000000,43.4320248729
0.8620000000,43.4348168029
0.8630000000,43.4376054264
0.8640000000,43.4403907509
0.8650000000,43.4431727839
0.8660000000,43.4459515328
0.8670000000,43.4487270052
0.8680000000,43.4514992085
0.8690000000,43.4542681500
0.8700000000,43.4570338372
0.8710000000,43.4597962775
0.8720000000,43.4625554781
0.8730000000,43.4653114464
0.8740000000,43.4680641897
0.8750000000,43.4708137153
0.8760000000,43.4735600303
0.8770000000,43.4763031420
0.8780000000,43.4790430576
0.8790000000,43.4817797843
0.8800000000,43.4845133292
0.8810000000,43.4872436994
0.8820000000,43.4899709020
0.8830000000,43.4926949442
0.8840000000,43.4954158329
0.8850000000,43.4981335752
0.8860000000,43.5008481780
0.8870000000,43.5035596485
0.8880000000,43.5062679934
0.8890000000,43.5089732198
0.8900000000,43.5116753346
0.8910000000,43.5143743447
0.8920000000,43.5170702569
0.8930000000,43.5197630781
0.8940000000,43.5224528151
0.8950000000,43.5251394747
0.8960000000,43.5278230637
0.8970000000,43.5305035888
0.8980000000,43.5331810568
0.8990000000,43.5358554744
0.9000000000,43.5385268483
0.9010000000,43.5411951852
0.9020000000,43.5438604916
0.9030000000,43.5465227743
0.9040000000,43.5491820398
0.9050000000,43.5518382947
0.9060000000,43.5544915456
0.9070000000,43.5571417991
0.9080000000,43.5597890615
0.9090000000,43.5624333396
0.9100000000,43.5650746396
0.9110000000,43.5677129682
0.9120000000,43.5703483316
0.9130000000,43.5729807364
0.9140000000,43.5756101890
0.9150000000,43.5782366956
0.9160000000,43.5808602628
0.9170000000,43.5834808967
0.9180000000,43.5860986037
0.9190000000,43.5887133902
0.9200000000,43.5913252623
0.9210000000,43.5939342265
0.9220000000,43.5965402887
0.9230000000,43.5991434554
0.9240000000,43.6017437327
0.9250000000,43.6043411268
0.9260000000,43.6069356438
0.9270000000,43.6095272898
0.9280000000,43.6121160711
0.9290000000,43.6147019936
0.9300000000,43.6172850635
0.9310000000,43.6198652869
0.9320000000,43.6224426697
0.9330000000,43.6250172180
0.9340000000,43.6275889378
0.9350000000,43.6301578352
0.9360000000,43.6327239159
0.9370000000,43.6352871861
0.9380000000,43.6378476516
0.9390000000,43.6404053183
0.9400000000,43.6429601922
0.9410000000,43.6455122792
0.9420000000,43.6480615849
0.9430000000,43.6506081154
0.9440000000,43.6531518765
0.9450000000,43.6556928738
0.9460000000,43.6582311133
0.9470000000,43.6607666007
0.9480000000,43.6632993417
0.9490000000,43.6658293421
0.9500000000,43.6683566075
0.9510000000,43.6708811438
0.9520000000,43.6734029565
0.9530000000,43.6759220513
0.9540000000,43.6784384339
0.9550000000,43.6809521099
0.9560000000,43.6834630848
0.9570000000,43.6859713644
0.9580000000,43.6884769542
0.9590000000,43.6909798596
0.9600000000,43.6934800864
0.9610000000,43.6959776399
