# Descripiton: Distribuicao de Distancia de Luminosidade
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.6190000000,3751.0674944940
0.6200000000,3758.4058556256
0.6210000000,3765.7473390238
0.6220000000,3773.0919408517
0.6230000000,3780.4396572784
0.6240000000,3787.7904844787
0.6250000000,3795.1444186333
0.6260000000,3802.5014559286
0.6270000000,3809.8615925571
0.6280000000,3817.2248247168
0.6290000000,3824.5911486118
0.6300000000,3831.9605604517
0.6310000000,3839.3330564522
0.6320000000,3846.7086328345
0.6330000000,3854.0872858258
0.6340000000,3861.4690116590
0.6350000000,3868.8538065727
0.6360000000,3876.2416668114
0.6370000000,3883.6325886251
0.6380000000,3891.0265682700
0.6390000000,3898.4236020075
0.6400000000,3905.8236861051
0.6410000000,3913.2268168359
0.6420000000,3920.6329904787
0.6430000000,3928.0422033180
0.6440000000,3935.4544516442
0.6450000000,3942.8697317530
0.6460000000,3950.2880399462
0.6470000000,3957.7093725310
0.6480000000,3965.1337258205
0.6490000000,3972.5610961332
0.6500000000,3979.9914797934
0.6510000000,3987.4248731312
0.6520000000,3994.8612724820
0.6530000000,4002.3006741873
0.6540000000,4009.7430745937
0.6550000000,4017.1884700538
0.6560000000,4024.6368569258
0.6570000000,4032.0882315733
0.6580000000,4039.5425903657
0.6590000000,4046.9999296778
0.6600000000,4054.4602458902
0.6610000000,4061.9235353890
0.6620000000,4069.3897945658
0.6630000000,4076.8590198178
0.6640000000,4084.3312075478
0.6650000000,4091.8063541642
0.6660000000,4099.2844560808
0.6670000000,4106.7655097171
0.6680000000,4114.2495114980
0.6690000000,4121.7364578539
0.6700000000,4129.2263452209
0.6710000000,4136.7191700404
0.6720000000,4144.2149287594
0.6730000000,4151.7136178304
0.6740000000,4159.2152337114
0.6750000000,4166.7197728659
0.6760000000,4174.2272317627
0.6770000000,4181.7376068763
0.6780000000,4189.2508946865
0.6790000000,4196.7670916785
0.6800000000,4204.2861943432
0.6810000000,4211.8081991767
0.6820000000,4219.3331026806
0.6830000000,4226.8609013620
0.6840000000,4234.3915917332
0.6850000000,4241.9251703121
0.6860000000,4249.4616336220
0.6870000000,4257.0009781915
0.6880000000,4264.5432005547
0.6890000000,4272.0882972508
0.6900000000,4279.6362648247
0.6910000000,4287.1870998266
0.6920000000,4294.7407988119
0.6930000000,4302.2973583414
0.6940000000,4309.8567749813
0.6950000000,4317.4190453031
0.6960000000,4324.9841658838
0.6970000000,4332.5521333053
0.6980000000,4340.1229441552
0.6990000000,4347.6965950263
0.7000000000,4355.2730825167
0.7010000000,4362.8524032296
0.7020000000,4370.4345537738
0.7030000000,4378.0195307631
0.7040000000,4385.6073308167
0.7050000000,4393.1979505591
0.7060000000,4400.7913866201
0.7070000000,4408.3876356344
0.7080000000,4415.9866942423
0.7090000000,4423.5885590893
0.7100000000,4431.1932268260
0.7110000000,4438.8006941082
0.7120000000,4446.4109575969
0.7130000000,4454.0240139586
0.7140000000,4461.6398598645
0.7150000000,4469.2584919915
0.7160000000,4476.8799070213
0.7170000000,4484.5041016408
0.7180000000,4492.1310725424
0.7190000000,4499.7608164233
0.7200000000,4507.3933299860
0.7210000000,4515.0286099381
0.7220000000,4522.6666529924
0.7230000000,4530.3074558668
0.7240000000,4537.9510152843
0.7250000000,4545.5973279730
0.7260000000,4553.2463906662
0.7270000000,4560.8982001021
0.7280000000,4568.5527530243
0.7290000000,4576.2100461812
0.7300000000,4583.8700763265
0.7310000000,4591.5328402187
0.7320000000,4599.1983346217
0.7330000000,4606.8665563041
0.7340000000,4614.5375020400
0.7350000000,4622.2111686080
0.7360000000,4629.8875527921
0.7370000000,4637.5666513813
0.7380000000,4645.2484611695
0.7390000000,4652.9329789557
0.7400000000,4660.6202015439
0.7410000000,4668.3101257430
0.7420000000,4676.0027483670
0.7430000000,4683.6980662348
0.7440000000,4691.3960761704
0.7450000000,4699.0967750027
0.7460000000,4706.8001595655
0.7470000000,4714.5062266976
0.7480000000,4722.2149732428
0.7490000000,4729.9263960499
0.7500000000,4737.6404919723
0.7510000000,4745.3572578687
0.7520000000,4753.0766906025
0.7530000000,4760.7987870422
0.7540000000,4768.5235440610
0.7550000000,4776.2509585371
0.7560000000,4783.9810273536
0.7570000000,4791.7137473985
0.7580000000,4799.4491155645
0.7590000000,4807.1871287494
0.7600000000,4814.9277838557
0.7610000000,4822.6710777909
0.7620000000,4830.4170074672
0.7630000000,4838.1655698018
0.7640000000,4845.9167617165
0.7650000000,4853.6705801380
0.7660000000,4861.4270219981
0.7670000000,4869.1860842330
0.7680000000,4876.9477637840
0.7690000000,4884.7120575970
0.7700000000,4892.4789626227
0.7710000000,4900.2484758169
0.7720000000,4908.0205941397
0.7730000000,4915.7953145562
0.7740000000,4923.5726340364
0.7750000000,4931.3525495548
0.7760000000,4939.1350580908
0.7770000000,4946.9201566285
0.7780000000,4954.7078421566
0.7790000000,4962.4981116687
0.7800000000,4970.2909621631
0.7810000000,4978.0863906428
0.7820000000,4985.8843941154
0.7830000000,4993.6849695933
0.7840000000,5001.4881140935
0.7850000000,5009.2938246378
0.7860000000,5017.1020982526
0.7870000000,5024.9129319690
0.7880000000,5032.7263228227
0.7890000000,5040.5422678540
0.7900000000,5048.3607641081
0.7910000000,5056.1818086346
0.7920000000,5064.0053984878
0.7930000000,5071.8315307266
0.7940000000,5079.6602024146
0.7950000000,5087.4914106200
0.7960000000,5095.3251524154
0.7970000000,5103.1614248783
0.7980000000,5111.0002250905
0.7990000000,5118.8415501387
0.8000000000,5126.6853971138
0.8010000000,5134.5317631117
0.8020000000,5142.3806452324
0.8030000000,5150.2320405808
0.8040000000,5158.0859462662
0.8050000000,5165.9423594025
0.8060000000,5173.8012771080
0.8070000000,5181.6626965057
0.8080000000,5189.5266147230
0.8090000000,5197.3930288919
0.8100000000,5205.2619361489
0.8110000000,5213.1333336348
0.8120000000,5221.0072184952
0.8130000000,5228.8835878799
0.8140000000,5236.7624389433
0.8150000000,5244.6437688444
0.8160000000,5252.5275747464
0.8170000000,5260.4138538172
0.8180000000,5268.3026032289
0.8190000000,5276.1938201583
0.8200000000,5284.0875017865
0.8210000000,5291.9836452989
0.8220000000,5299.8822478856
0.8230000000,5307.7833067410
0.8240000000,5315.6868190638
0.8250000000,5323.5927820571
0.8260000000,5331.5011929286
0.8270000000,5339.4120488903
0.8280000000,5347.3253471583
0.8290000000,5355.2410849536
0.8300000000,5363.1592595010
0.8310000000,5371.0798680301
0.8320000000,5379.0029077747
0.8330000000,5386.9283759728
0.8340000000,5394.8562698669
0.8350000000,5402.7865867038
0.8360000000,5410.7193237346
0.8370000000,5418.6544782148
0.8380000000,5426.5920474041
0.8390000000,5434.5320285665
0.8400000000,5442.4744189704
0.8410000000,5450.4192158884
0.8420000000,5458.3664165975
0.8430000000,5466.3160183787
0.8440000000,5474.2680185176
0.8450000000,5482.2224143038
0.8460000000,5490.1792030315
0.8470000000,5498.1383819986
0.8480000000,5506.0999485079
0.8490000000,5514.0638998658
0.8500000000,5522.0302333834
0.8510000000,5529.9989463758
0.8520000000,5537.9700361623
0.8530000000,5545.9435000666
0.8540000000,5553.9193354164
0.8550000000,5561.8975395436
0.8560000000,5569.8781097844
0.8570000000,5577.8610434792
0.8580000000,5585.8463379724
0.8590000000,5593.8339906127
0.8600000000,5601.8239987529
0.8610000000,5609.8163597501
0.8620000000,5617.8110709653
0.8630000000,5625.8081297638
0.8640000000,5633.8075335151
0.8650000000,5641.8092795926
0.8660000000,5649.8133653740
0.8670000000,5657.8197882411
0.8680000000,5665.8285455798
0.8690000000,5673.8396347800
0.8700000000,5681.8530532357
0.8710000000,5689.8687983452
0.8720000000,5697.8868675107
0.8730000000,5705.9072581384
0.8740000000,5713.9299676388
0.8750000000,5721.9549934262
0.8760000000,5729.9823329192
0.8770000000,5738.0119835404
0.8780000000,5746.0439427161
0.8790000000,5754.0782078772
0.8800000000,5762.1147764582
0.8810000000,5770.1536458977
0.8820000000,5778.1948136384
0.8830000000,5786.2382771271
0.8840000000,5794.2840338144
0.8850000000,5802.3320811549
0.8860000000,5810.3824166073
0.8870000000,5818.4350376343
0.8880000000,5826.4899417025
0.8890000000,5834.5471262824
0.8900000000,5842.6065888486
0.8910000000,5850.6683268797
0.8920000000,5858.7323378579
0.8930000000,5866.7986192699
0.8940000000,5874.8671686057
0.8950000000,5882.9379833599
0.8960000000,5891.0110610304
0.8970000000,5899.0863991194
0.8980000000,5907.1639951329
0.8990000000,5915.2438465809
0.9000000000,5923.3259509770
0.9010000000,5931.4103058391
0.9020000000,5939.4969086886
0.9030000000,5947.5857570511
0.9040000000,5955.6768484559
0.9050000000,5963.7701804362
0.9060000000,5971.8657505289
0.9070000000,5979.9635562751
0.9080000000,5988.0635952195
0.9090000000,5996.1658649106
0.9100000000,6004.2703629010
0.9110000000,6012.3770867467
0.9120000000,6020.4860340079
0.9130000000,6028.5972022486
0.9140000000,6036.7105890363
0.9150000000,6044.8261919425
0.9160000000,6052.9440085426
0.9170000000,6061.0640364156
0.9180000000,6069.1862731443
0.9190000000,6077.3107163155
0.9200000000,6085.4373635195
0.9210000000,6093.5662123504
0.9220000000,6101.6972604062
0.9230000000,6109.8305052886
0.9240000000,6117.9659446029
