# Descripiton: Distribuicao de Distancia de Luminosidade Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.8840000000,7342.5168813360
0.8850000000,7354.7246065743
0.8860000000,7366.9411492378
0.8870000000,7379.1665093265
0.8880000000,7391.4006868405
0.8890000000,7403.6436817797
0.8900000000,7415.8954941441
0.8910000000,7428.1561239338
0.8920000000,7440.4255711487
0.8930000000,7452.7038357889
0.8940000000,7464.9909178542
0.8950000000,7477.2868173449
0.8960000000,7489.5915342607
0.8970000000,7501.9050686018
0.8980000000,7514.2274203681
0.8990000000,7526.5585895597
0.9000000000,7538.8985761765
0.9010000000,7551.2473802185
0.9020000000,7563.6050016858
0.9030000000,7575.9714405783
0.9040000000,7588.3466968960
0.9050000000,7600.7307706390
0.9060000000,7613.1236618072
0.9070000000,7625.5253704006
0.9080000000,7637.9358964193
0.9090000000,7650.3552398632
0.9100000000,7662.7834007324
0.9110000000,7675.2203790267
0.9120000000,7687.6661747464
0.9130000000,7700.1207878912
0.9140000000,7712.5842184613
0.9150000000,7725.0564664566
0.9160000000,7737.5375318772
0.9170000000,7750.0274147230
0.9180000000,7762.5261149940
0.9190000000,7775.0336326903
0.9200000000,7787.5499678118
0.9210000000,7800.0751203585
0.9220000000,7812.6090903305
