# Descripiton: Analise de Erro na Distribuicao de Distancia de Luminosidade exata e Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.5800000000,-216.0609376819
0.5810000000,-217.1338240719
0.5820000000,-218.2100694360
0.5830000000,-219.2896777282
0.5840000000,-220.3726528967
0.5850000000,-221.4589988837
0.5860000000,-222.5487196255
0.5870000000,-223.6418190525
0.5880000000,-224.7383010892
0.5890000000,-225.8381696540
0.5900000000,-226.9414286597
0.5910000000,-228.0480820129
0.5920000000,-229.1581336146
0.5930000000,-230.2715873597
0.5940000000,-231.3884471373
0.5950000000,-232.5087168306
0.5960000000,-233.6324003170
0.5970000000,-234.7595014680
0.5980000000,-235.8900241492
0.5990000000,-237.0239722205
0.6000000000,-238.1613495359
0.6010000000,-239.3021599434
0.6020000000,-240.4464072854
0.6030000000,-241.5940953983
0.6040000000,-242.7452281130
0.6050000000,-243.8998092542
0.6060000000,-245.0578426410
0.6070000000,-246.2193320868
0.6080000000,-247.3842813990
0.6090000000,-248.5526943794
0.6100000000,-249.7245748239
0.6110000000,-250.8999265227
0.6120000000,-252.0787532603
0.6130000000,-253.2610588154
0.6140000000,-254.4468469609
0.6150000000,-255.6361214639
0.6160000000,-256.8288860861
0.6170000000,-258.0251445830
0.6180000000,-259.2249007048
0.6190000000,-260.4281581958
0.6200000000,-261.6349207945
0.6210000000,-262.8451922340
0.6220000000,-264.0589762414
0.6230000000,-265.2762765383
0.6240000000,-266.4970968406
0.6250000000,-267.7214408584
0.6260000000,-268.9493122963
0.6270000000,-270.1807148531
0.6280000000,-271.4156522222
0.6290000000,-272.6541280910
0.6300000000,-273.8961461416
0.6310000000,-275.1417100502
0.6320000000,-276.3908234876
0.6330000000,-277.6434901188
0.6340000000,-278.8997136033
0.6350000000,-280.1594975951
0.6360000000,-281.4228457422
0.6370000000,-282.6897616876
0.6380000000,-283.9602490682
0.6390000000,-285.2343115156
0.6400000000,-286.5119526558
0.6410000000,-287.7931761092
0.6420000000,-289.0779854906
0.6430000000,-290.3663844094
0.6440000000,-291.6583764693
0.6450000000,-292.9539652686
0.6460000000,-294.2531543999
0.6470000000,-295.5559474505
0.6480000000,-296.8623480020
0.6490000000,-298.1723596306
0.6500000000,-299.4859859070
0.6510000000,-300.8032303964
0.6520000000,-302.1240966585
0.6530000000,-303.4485882476
0.6540000000,-304.7767087122
0.6550000000,-306.1084615959
0.6560000000,-307.4438504363
0.6570000000,-308.7828787659
0.6580000000,-310.1255501117
0.6590000000,-311.4718679951
0.6600000000,-312.8218359322
0.6610000000,-314.1754574338
0.6620000000,-315.5327360049
0.6630000000,-316.8936751455
0.6640000000,-318.2582783501
0.6650000000,-319.6265491076
0.6660000000,-320.9984909017
0.6670000000,-322.3741072108
0.6680000000,-323.7534015077
0.6690000000,-325.1363772599
0.6700000000,-326.5230379297
0.6710000000,-327.9133869739
0.6720000000,-329.3074278439
0.6730000000,-330.7051639860
0.6740000000,-332.1065988410
0.6750000000,-333.5117358444
0.6760000000,-334.9205784263
0.6770000000,-336.3331300116
0.6780000000,-337.7493940199
0.6790000000,-339.1693738656
0.6800000000,-340.5930729575
0.6810000000,-342.0204946995
0.6820000000,-343.4516424899
0.6830000000,-344.8865197219
0.6840000000,-346.3251297835
0.6850000000,-347.7674760573
0.6860000000,-349.2135619207
0.6870000000,-350.6633907459
0.6880000000,-352.1169658999
0.6890000000,-353.5742907444
0.6900000000,-355.0353686358
0.6910000000,-356.5002029256
0.6920000000,-357.9687969598
0.6930000000,-359.4411540792
0.6940000000,-360.9172776197
0.6950000000,-362.3971709118
0.6960000000,-363.8808372807
0.6970000000,-365.3682800468
0.6980000000,-366.8595025249
0.6990000000,-368.3545080251
0.7000000000,-369.8532998520
0.7010000000,-371.3558813053
0.7020000000,-372.8622556793
0.7030000000,-374.3724262635
0.7040000000,-375.8863963420
0.7050000000,-377.4041691940
0.7060000000,-378.9257480935
0.7070000000,-380.4511363093
0.7080000000,-381.9803371053
0.7090000000,-383.5133537403
0.7100000000,-385.0501894679
0.7110000000,-386.5908475367
0.7120000000,-388.1353311902
0.7130000000,-389.6836436669
0.7140000000,-391.2357882002
0.7150000000,-392.7917680186
0.7160000000,-394.3515863455
0.7170000000,-395.9152463990
0.7180000000,-397.4827513926
0.7190000000,-399.0541045346
0.7200000000,-400.6293090282
0.7210000000,-402.2083680719
0.7220000000,-403.7912848588
0.7230000000,-405.3780625773
0.7240000000,-406.9687044109
0.7250000000,-408.5632135378
0.7260000000,-410.1615931315
0.7270000000,-411.7638463605
0.7280000000,-413.3699763884
0.7290000000,-414.9799863736
0.7300000000,-416.5938794698
0.7310000000,-418.2116588258
0.7320000000,-419.8333275854
0.7330000000,-421.4588888875
0.7340000000,-423.0883458661
0.7350000000,-424.7217016502
0.7360000000,-426.3589593640
0.7370000000,-428.0001221270
0.7380000000,-429.6451930535
0.7390000000,-431.2941752530
0.7400000000,-432.9470718304
0.7410000000,-434.6038858854
0.7420000000,-436.2646205131
0.7430000000,-437.9292788036
0.7440000000,-439.5978638423
0.7450000000,-441.2703787096
0.7460000000,-442.9468264813
0.7470000000,-444.6272102282
0.7480000000,-446.3115330164
0.7490000000,-447.9997979071
0.7500000000,-449.6920079568
0.7510000000,-451.3881662173
0.7520000000,-453.0882757354
0.7530000000,-454.7923395532
0.7540000000,-456.5003607081
0.7550000000,-458.2123422328
0.7560000000,-459.9282871551
0.7570000000,-461.6481984982
0.7580000000,-463.3720792804
0.7590000000,-465.0999325154
0.7600000000,-466.8317612121
0.7610000000,-468.5675683748
0.7620000000,-470.3073570030
0.7630000000,-472.0511300914
0.7640000000,-473.7988906303
0.7650000000,-475.5506416051
0.7660000000,-477.3063859965
0.7670000000,-479.0661267805
0.7680000000,-480.8298669287
0.7690000000,-482.5976094078
0.7700000000,-484.3693571799
0.7710000000,-486.1451132024
0.7720000000,-487.9248804282
0.7730000000,-489.7086618055
0.7740000000,-491.4964602779
0.7750000000,-493.2882787842
0.7760000000,-495.0841202589
0.7770000000,-496.8839876317
0.7780000000,-498.6878838278
0.7790000000,-500.4958117676
0.7800000000,-502.3077743672
0.7810000000,-504.1237745380
0.7820000000,-505.9438151868
0.7830000000,-507.7678992159
0.7840000000,-509.5960295230
0.7850000000,-511.4282090013
0.7860000000,-513.2644405394
0.7870000000,-515.1047270214
0.7880000000,-516.9490713268
0.7890000000,-518.7974763308
0.7900000000,-520.6499449038
0.7910000000,-522.5064799119
0.7920000000,-524.3670842167
0.7930000000,-526.2317606751
0.7940000000,-528.1005121397
0.7950000000,-529.9733414587
0.7960000000,-531.8502514755
0.7970000000,-533.7312450294
0.7980000000,-535.6163249550
0.7990000000,-537.5054940826
0.8000000000,-539.3987552380
0.8010000000,-541.2961112425
0.8020000000,-543.1975649130
0.8030000000,-545.1031190620
0.8040000000,-547.0127764977
0.8050000000,-548.9265400237
0.8060000000,-550.8444124392
0.8070000000,-552.7663965392
0.8080000000,-554.6924951141
0.8090000000,-556.6227109501
0.8100000000,-558.5570468288
0.8110000000,-560.4955055276
0.8120000000,-562.4380898196
0.8130000000,-564.3848024733
0.8140000000,-566.3356462531
0.8150000000,-568.2906239190
0.8160000000,-570.2497382264
0.8170000000,-572.2129919268
0.8180000000,-574.1803877671
0.8190000000,-576.1519284900
0.8200000000,-578.1276168337
0.8210000000,-580.1074555324
0.8220000000,-582.0914473159
0.8230000000,-584.0795949095
0.8240000000,-586.0719010344
0.8250000000,-588.0683684077
0.8260000000,-590.0689997419
0.8270000000,-592.0737977454
0.8280000000,-594.0827651223
0.8290000000,-596.0959045726
0.8300000000,-598.1132187918
0.8310000000,-600.1347104715
0.8320000000,-602.1603822987
0.8330000000,-604.1902369564
0.8340000000,-606.2242771235
0.8350000000,-608.2625054744
0.8360000000,-610.3049246794
0.8370000000,-612.3515374048
0.8380000000,-614.4023463125
0.8390000000,-616.4573540603
0.8400000000,-618.5165633018
0.8410000000,-620.5799766865
0.8420000000,-622.6475968595
0.8430000000,-624.7194264622
0.8440000000,-626.7954681314
0.8450000000,-628.8757245000
0.8460000000,-630.9601981967
0.8470000000,-633.0488918461
0.8480000000,-635.1418080687
0.8490000000,-637.2389494808
0.8500000000,-639.3403186946
0.8510000000,-641.4459183184
0.8520000000,-643.5557509561
0.8530000000,-645.6698192077
0.8540000000,-647.7881256691
0.8550000000,-649.9106729322
0.8560000000,-652.0374635846
0.8570000000,-654.1685002100
0.8580000000,-656.3037853881
0.8590000000,-658.4433216944
0.8600000000,-660.5871117005
0.8610000000,-662.7351579738
0.8620000000,-664.8874630779
0.8630000000,-667.0440295722
0.8640000000,-669.2048600121
0.8650000000,-671.3699569491
0.8660000000,-673.5393229306
0.8670000000,-675.7129604999
0.8680000000,-677.8908721966
0.8690000000,-680.0730605562
0.8700000000,-682.2595281100
0.8710000000,-684.4502773856
0.8720000000,-686.6453109065
0.8730000000,-688.8446311924
0.8740000000,-691.0482407588
0.8750000000,-693.2561421175
0.8760000000,-695.4683377763
0.8770000000,-697.6848302388
0.8780000000,-699.9056220051
0.8790000000,-702.1307155712
0.8800000000,-704.3601134290
0.8810000000,-706.5938180668
0.8820000000,-708.8318319688
0.8830000000,-711.0741576154
0.8840000000,-713.3207974831
0.8850000000,-715.5717540445
0.8860000000,-717.8270297683
0.8870000000,-720.0866271194
0.8880000000,-722.3505485587
0.8890000000,-724.6187965435
0.8900000000,-726.8913735270
0.8910000000,-729.1682819587
0.8920000000,-731.4495242843
0.8930000000,-733.7351029454
0.8940000000,-736.0250203801
0.8950000000,-738.3192790225
0.8960000000,-740.6178813029
0.8970000000,-742.9208296480
0.8980000000,-745.2281264803
0.8990000000,-747.5397742190
0.9000000000,-749.8557752791
0.9010000000,-752.1761320720
0.9020000000,-754.5008470054
0.9030000000,-756.8299224830
0.9040000000,-759.1633609050
0.9050000000,-761.5011646677
