# Descripiton: Analise de Erro na Distribuicao de Distancia de Luminosidade exata e Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.7030000000,-130.7655850474
0.7040000000,-131.2706355140
0.7050000000,-131.7768646611
0.7060000000,-132.2842733357
0.7070000000,-132.7928623832
0.7080000000,-133.3026326480
0.7090000000,-133.8135849732
0.7100000000,-134.3257202007
0.7110000000,-134.8390391711
0.7120000000,-135.3535427238
0.7130000000,-135.8692316971
0.7140000000,-136.3861069279
0.7150000000,-136.9041692519
0.7160000000,-137.4234195037
0.7170000000,-137.9438585166
0.7180000000,-138.4654871226
0.7190000000,-138.9883061527
0.7200000000,-139.5123164365
0.7210000000,-140.0375188026
0.7220000000,-140.5639140781
0.7230000000,-141.0915030892
0.7240000000,-141.6202866607
0.7250000000,-142.1502656163
0.7260000000,-142.6814407785
0.7270000000,-143.2138129686
0.7280000000,-143.7473830066
0.7290000000,-144.2821517116
0.7300000000,-144.8181199011
0.7310000000,-145.3552883918
0.7320000000,-145.8936579991
0.7330000000,-146.4332295371
0.7340000000,-146.9740038189
0.7350000000,-147.5159816562
0.7360000000,-148.0591638599
0.7370000000,-148.6035512393
0.7380000000,-149.1491446028
0.7390000000,-149.6959447577
0.7400000000,-150.2439525100
0.7410000000,-150.7931686644
0.7420000000,-151.3435940247
0.7430000000,-151.8952293935
0.7440000000,-152.4480755722
0.7450000000,-153.0021333611
0.7460000000,-153.5574035591
0.7470000000,-154.1138869644
0.7480000000,-154.6715843737
0.7490000000,-155.2304965828
0.7500000000,-155.7906243861
0.7510000000,-156.3519685771
0.7520000000,-156.9145299480
0.7530000000,-157.4783092901
0.7540000000,-158.0433073933
0.7550000000,-158.6095250465
0.7560000000,-159.1769630375
0.7570000000,-159.7456221529
0.7580000000,-160.3155031784
0.7590000000,-160.8866068982
0.7600000000,-161.4589340958
0.7610000000,-162.0324855532
0.7620000000,-162.6072620516
0.7630000000,-163.1832643709
0.7640000000,-163.7604932900
0.7650000000,-164.3389495867
0.7660000000,-164.9186340375
0.7670000000,-165.4995474182
0.7680000000,-166.0816905031
0.7690000000,-166.6650640656
0.7700000000,-167.2496688779
0.7710000000,-167.8355057113
0.7720000000,-168.4225753359
0.7730000000,-169.0108785206
0.7740000000,-169.6004160334
0.7750000000,-170.1911886411
0.7760000000,-170.7831971096
0.7770000000,-171.3764422034
0.7780000000,-171.9709246861
0.7790000000,-172.5666453204
0.7800000000,-173.1636048677
0.7810000000,-173.7618040884
0.7820000000,-174.3612437417
0.7830000000,-174.9619245861
0.7840000000,-175.5638473786
0.7850000000,-176.1670128754
0.7860000000,-176.7714218316
0.7870000000,-177.3770750012
0.7880000000,-177.9839731371
0.7890000000,-178.5921169914
0.7900000000,-179.2015073148
0.7910000000,-179.8121448572
0.7920000000,-180.4240303673
0.7930000000,-181.0371645929
0.7940000000,-181.6515482807
0.7950000000,-182.2671821762
0.7960000000,-182.8840670242
0.7970000000,-183.5022035681
0.7980000000,-184.1215925505
0.7990000000,-184.7422347129
0.8000000000,-185.3641307957
0.8010000000,-185.9872815385
0.8020000000,-186.6116876796
0.8030000000,-187.2373499564
0.8040000000,-187.8642691053
0.8050000000,-188.4924458617
0.8060000000,-189.1218809598
0.8070000000,-189.7525751330
0.8080000000,-190.3845291136
0.8090000000,-191.0177436329
0.8100000000,-191.6522194211
0.8110000000,-192.2879572075
0.8120000000,-192.9249577205
0.8130000000,-193.5632216871
0.8140000000,-194.2027498337
0.8150000000,-194.8435428856
0.8160000000,-195.4856015670
0.8170000000,-196.1289266012
0.8180000000,-196.7735187104
0.8190000000,-197.4193786158
0.8200000000,-198.0665070379
0.8210000000,-198.7149046958
0.8220000000,-199.3645723079
0.8230000000,-200.0155105914
0.8240000000,-200.6677202628
0.8250000000,-201.3212020374
0.8260000000,-201.9759566295
0.8270000000,-202.6319847525
0.8280000000,-203.2892871188
0.8290000000,-203.9478644400
0.8300000000,-204.6077174264
0.8310000000,-205.2688467876
0.8320000000,-205.9312532321
0.8330000000,-206.5949374675
0.8340000000,-207.2599002003
0.8350000000,-207.9261421363
0.8360000000,-208.5936639800
0.8370000000,-209.2624664352
0.8380000000,-209.9325502047
0.8390000000,-210.6039159902
0.8400000000,-211.2765644927
0.8410000000,-211.9504964120
0.8420000000,-212.6257124470
0.8430000000,-213.3022132958
0.8440000000,-213.9799996553
0.8450000000,-214.6590722218
