# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.8810000000,43.1995032681
0.8820000000,43.2022099642
0.8830000000,43.2049137023
0.8840000000,43.2076144890
0.8850000000,43.2103123307
0.8860000000,43.2130072338
0.8870000000,43.2156992050
0.8880000000,43.2183882505
0.8890000000,43.2210743768
0.8900000000,43.2237575903
0.8910000000,43.2264378973
0.8920000000,43.2291153042
0.8930000000,43.2317898174
0.8940000000,43.2344614430
0.8950000000,43.2371301875
0.8960000000,43.2397960571
0.8970000000,43.2424590579
0.8980000000,43.2451191963
0.8990000000,43.2477764784
0.9000000000,43.2504309104
0.9010000000,43.2530824985
0.9020000000,43.2557312488
0.9030000000,43.2583771675
0.9040000000,43.2610202605
0.9050000000,43.2636605341
0.9060000000,43.2662979943
0.9070000000,43.2689326470
0.9080000000,43.2715644984
0.9090000000,43.2741935545
0.9100000000,43.2768198211
0.9110000000,43.2794433043
0.9120000000,43.2820640100
0.9130000000,43.2846819442
0.9140000000,43.2872971127
0.9150000000,43.2899095215
0.9160000000,43.2925191764
0.9170000000,43.2951260831
0.9180000000,43.2977302477
0.9190000000,43.3003316759
0.9200000000,43.3029303734
0.9210000000,43.3055263461
0.9220000000,43.3081195997
0.9230000000,43.3107101399
0.9240000000,43.3132979725
0.9250000000,43.3158831031
0.9260000000,43.3184655375
0.9270000000,43.3210452813
0.9280000000,43.3236223401
0.9290000000,43.3261967195
0.9300000000,43.3287684253
0.9310000000,43.3313374629
0.9320000000,43.3339038380
0.9330000000,43.3364675561
0.9340000000,43.3390286227
0.9350000000,43.3415870434
0.9360000000,43.3441428236
0.9370000000,43.3466959689
0.9380000000,43.3492464847
0.9390000000,43.3517943765
0.9400000000,43.3543396496
0.9410000000,43.3568823096
0.9420000000,43.3594223618
0.9430000000,43.3619598116
0.9440000000,43.3644946644
0.9450000000,43.3670269255
0.9460000000,43.3695566003
0.9470000000,43.3720836940
0.9480000000,43.3746082120
0.9490000000,43.3771301596
0.9500000000,43.3796495419
0.9510000000,43.3821663644
0.9520000000,43.3846806321
0.9530000000,43.3871923504
0.9540000000,43.3897015244
0.9550000000,43.3922081593
0.9560000000,43.3947122603
0.9570000000,43.3972138325
0.9580000000,43.3997128811
0.9590000000,43.4022094112
0.9600000000,43.4047034279
0.9610000000,43.4071949363
0.9620000000,43.4096839415
0.9630000000,43.4121704484
0.9640000000,43.4146544623
