# Descripiton: Distribuicao de Distancia de Luminosidade
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.7410000000,4534.9298364360
0.7420000000,4542.4026698422
0.7430000000,4549.8781214852
0.7440000000,4557.3561882798
0.7450000000,4564.8368671455
0.7460000000,4572.3201550065
0.7470000000,4579.8060487920
0.7480000000,4587.2945454359
0.7490000000,4594.7856418770
0.7500000000,4602.2793350588
0.7510000000,4609.7756219296
0.7520000000,4617.2744994424
0.7530000000,4624.7759645553
0.7540000000,4632.2800142307
0.7550000000,4639.7866454360
0.7560000000,4647.2958551435
0.7570000000,4654.8076403299
0.7580000000,4662.3219979769
0.7590000000,4669.8389250708
0.7600000000,4677.3584186027
0.7610000000,4684.8804755683
0.7620000000,4692.4050929682
0.7630000000,4699.9322678074
0.7640000000,4707.4619970960
0.7650000000,4714.9942778484
0.7660000000,4722.5291070839
0.7670000000,4730.0664818263
0.7680000000,4737.6063991044
0.7690000000,4745.1488559513
0.7700000000,4752.6938494049
0.7710000000,4760.2413765078
0.7720000000,4767.7914343071
0.7730000000,4775.3440198546
0.7740000000,4782.8991302068
0.7750000000,4790.4567624247
0.7760000000,4798.0169135739
0.7770000000,4805.5795807248
0.7780000000,4813.1447609521
0.7790000000,4820.7124513353
0.7800000000,4828.2826489585
0.7810000000,4835.8553509102
0.7820000000,4843.4305542835
0.7830000000,4851.0082561763
0.7840000000,4858.5884536908
0.7850000000,4866.1711439339
0.7860000000,4873.7563240168
0.7870000000,4881.3439910556
0.7880000000,4888.9341421706
0.7890000000,4896.5267744868
0.7900000000,4904.1218851336
0.7910000000,4911.7194712450
0.7920000000,4919.3195299596
0.7930000000,4926.9220584202
0.7940000000,4934.5270537742
0.7950000000,4942.1345131737
0.7960000000,4949.7444337750
0.7970000000,4957.3568127389
0.7980000000,4964.9716472308
0.7990000000,4972.5889344204
0.8000000000,4980.2086714820
0.8010000000,4987.8308555942
0.8020000000,4995.4554839400
0.8030000000,5003.0825537070
0.8040000000,5010.7120620872
0.8050000000,5018.3440062767
0.8060000000,5025.9783834763
0.8070000000,5033.6151908912
0.8080000000,5041.2544257309
0.8090000000,5048.8960852093
0.8100000000,5056.5401665446
0.8110000000,5064.1866669595
0.8120000000,5071.8355836810
0.8130000000,5079.4869139404
0.8140000000,5087.1406549735
0.8150000000,5094.7968040202
0.8160000000,5102.4553583251
0.8170000000,5110.1163151367
0.8180000000,5117.7796717081
0.8190000000,5125.4454252966
0.8200000000,5133.1135731640
0.8210000000,5140.7841125761
0.8220000000,5148.4570408032
0.8230000000,5156.1323551198
0.8240000000,5163.8100528048
0.8250000000,5171.4901311412
0.8260000000,5179.1725874164
0.8270000000,5186.8574189220
0.8280000000,5194.5446229538
0.8290000000,5202.2341968120
0.8300000000,5209.9261378010
0.8310000000,5217.6204432293
0.8320000000,5225.3171104097
0.8330000000,5233.0161366592
0.8340000000,5240.7175192992
0.8350000000,5248.4212556551
0.8360000000,5256.1273430565
0.8370000000,5263.8357788372
0.8380000000,5271.5465603354
0.8390000000,5279.2596848932
0.8400000000,5286.9751498570
0.8410000000,5294.6929525773
0.8420000000,5302.4130904090
0.8430000000,5310.1355607107
0.8440000000,5317.8603608456
0.8450000000,5325.5874881809
0.8460000000,5333.3169400877
0.8470000000,5341.0487139415
0.8480000000,5348.7828071219
0.8490000000,5356.5192170125
0.8500000000,5364.2579410010
0.8510000000,5371.9989764793
0.8520000000,5379.7423208434
0.8530000000,5387.4879714933
0.8540000000,5395.2359258331
0.8550000000,5402.9861812709
0.8560000000,5410.7387352192
0.8570000000,5418.4935850941
0.8580000000,5426.2507283160
0.8590000000,5434.0101623095
0.8600000000,5441.7718845028
0.8610000000,5449.5358923286
0.8620000000,5457.3021832234
0.8630000000,5465.0707546277
0.8640000000,5472.8416039861
0.8650000000,5480.6147287471
0.8660000000,5488.3901263634
0.8670000000,5496.1677942914
0.8680000000,5503.9477299918
0.8690000000,5511.7299309291
0.8700000000,5519.5143945718
0.8710000000,5527.3011183925
0.8720000000,5535.0900998675
0.8730000000,5542.8813364773
0.8740000000,5550.6748257062
0.8750000000,5558.4705650426
0.8760000000,5566.2685519787
0.8770000000,5574.0687840106
0.8780000000,5581.8712586385
0.8790000000,5589.6759733664
0.8800000000,5597.4829257022
0.8810000000,5605.2921131577
0.8820000000,5613.1035332488
0.8830000000,5620.9171834949
0.8840000000,5628.7330614197
0.8850000000,5636.5511645505
0.8860000000,5644.3714904185
0.8870000000,5652.1940365590
0.8880000000,5660.0188005110
0.8890000000,5667.8457798172
0.8900000000,5675.6749720244
0.8910000000,5683.5063746831
0.8920000000,5691.3399853477
0.8930000000,5699.1758015764
0.8940000000,5707.0138209313
0.8950000000,5714.8540409782
0.8960000000,5722.6964592867
0.8970000000,5730.5410734303
0.8980000000,5738.3878809863
0.8990000000,5746.2368795357
0.9000000000,5754.0880666634
0.9010000000,5761.9414399580
0.9020000000,5769.7969970118
0.9030000000,5777.6547354211
0.9040000000,5785.5146527858
0.9050000000,5793.3767467094
0.9060000000,5801.2410147995
0.9070000000,5809.1074546673
0.9080000000,5816.9760639275
0.9090000000,5824.8468401989
0.9100000000,5832.7197811038
0.9110000000,5840.5948842682
0.9120000000,5848.4721473220
0.9130000000,5856.3515678986
0.9140000000,5864.2331436352
0.9150000000,5872.1168721727
0.9160000000,5880.0027511556
0.9170000000,5887.8907782323
0.9180000000,5895.7809510545
0.9190000000,5903.6732672779
0.9200000000,5911.5677245618
0.9210000000,5919.4643205690
0.9220000000,5927.3630529661
0.9230000000,5935.2639194232
0.9240000000,5943.1669176143
